noteId,Topic,Topic_Keywords
1751374911187120185,-1,-1_amp_deutschland_afd_handeln
1757506478611583473,11,11_auto_tesla_verbrenner_fahrzeug
1760405021735129168,15,15_climate_temperaturen_global_change
1763525283976532105,2,2_russland_ukraine_ukrain_russisch
1769410970412061158,-1,-1_amp_deutschland_afd_handeln
1792683278450704638,0,0_post_kommentar_anmerkung_meinung
1798385916827840690,-1,-1_amp_deutschland_afd_handeln
1810984323371118636,5,5_covid_impfung_corona_studie
1811705364070707577,0,0_post_kommentar_anmerkung_meinung
1836426093374369981,-1,-1_amp_deutschland_afd_handeln
1841536704991174671,8,8_foto_bild_fake_bergamo
1845461101028442538,-1,-1_amp_deutschland_afd_handeln
1848316846182674898,-1,-1_amp_deutschland_afd_handeln
1833629224457908722,-1,-1_amp_deutschland_afd_handeln
1729769917577073090,12,12_migration_migrant_migrationshintergrund_illegal
1789891934246277294,1,1_israel_hamas_gaza_israelisch
1797279742401388944,-1,-1_amp_deutschland_afd_handeln
1841086876326793439,11,11_auto_tesla_verbrenner_fahrzeug
1841087684971786384,11,11_auto_tesla_verbrenner_fahrzeug
1849386886688542763,9,9_frau_khelif_biologisch_gender
1793928042533867968,3,3_video_zeigen_sehen_videos
1790661379147411887,10,10_satire_account_offensichtlich_handeln
1684886244159791104,16,16_joke_don_that_mem
1881614206903996690,-1,-1_amp_deutschland_afd_handeln
1757714270580531474,2,2_russland_ukraine_ukrain_russisch
1739725443589136428,14,14_euro_milliarde_million_kosten
1739890196345200676,1,1_israel_hamas_gaza_israelisch
1741913861760880868,-1,-1_amp_deutschland_afd_handeln
1749771861196505557,-1,-1_amp_deutschland_afd_handeln
1754964946851446833,11,11_auto_tesla_verbrenner_fahrzeug
1763209309389730008,-1,-1_amp_deutschland_afd_handeln
1772552642142544004,1,1_israel_hamas_gaza_israelisch
1742204270068343163,-1,-1_amp_deutschland_afd_handeln
1688326873665712256,-1,-1_amp_deutschland_afd_handeln
1691408130779865317,-1,-1_amp_deutschland_afd_handeln
1692254900640428103,-1,-1_amp_deutschland_afd_handeln
1694805156167061906,-1,-1_amp_deutschland_afd_handeln
1703384045172797929,-1,-1_amp_deutschland_afd_handeln
1705213875988169066,-1,-1_amp_deutschland_afd_handeln
1706345410955014156,0,0_post_kommentar_anmerkung_meinung
1742569058325676178,10,10_satire_account_offensichtlich_handeln
1750538281647771884,13,13_land_landtag_afd_geschaeftsordnung
1752356531620687900,1,1_israel_hamas_gaza_israelisch
1761069588786135329,-1,-1_amp_deutschland_afd_handeln
1775911112552095874,10,10_satire_account_offensichtlich_handeln
1778015739590463572,7,7_community_notes_tweet_note
1808185406032068667,15,15_climate_temperaturen_global_change
1742626195894612090,4,4_politisch_polizei_politiker_politik
1861665475685454218,0,0_post_kommentar_anmerkung_meinung
1864994251475472450,16,16_joke_don_that_mem
1739350019432501667,-1,-1_amp_deutschland_afd_handeln
1739592773186081266,-1,-1_amp_deutschland_afd_handeln
1739593100295541098,-1,-1_amp_deutschland_afd_handeln
1739685004978827573,-1,-1_amp_deutschland_afd_handeln
1740055753329701298,0,0_post_kommentar_anmerkung_meinung
1741453782800552172,-1,-1_amp_deutschland_afd_handeln
1800448721907302849,-1,-1_amp_deutschland_afd_handeln
1866922246037504123,11,11_auto_tesla_verbrenner_fahrzeug
1726998138223833427,-1,-1_amp_deutschland_afd_handeln
1751308462720487829,-1,-1_amp_deutschland_afd_handeln
1876769929526935818,2,2_russland_ukraine_ukrain_russisch
1714689440772149318,1,1_israel_hamas_gaza_israelisch
1715370562174808514,-1,-1_amp_deutschland_afd_handeln
1721604628213575934,-1,-1_amp_deutschland_afd_handeln
1748810505446113633,0,0_post_kommentar_anmerkung_meinung
1751877619342102820,-1,-1_amp_deutschland_afd_handeln
1757700592292556951,4,4_politisch_polizei_politiker_politik
1692627488831128017,-1,-1_amp_deutschland_afd_handeln
1692630802029297783,11,11_auto_tesla_verbrenner_fahrzeug
1692633254061383685,15,15_climate_temperaturen_global_change
1701242654619476025,0,0_post_kommentar_anmerkung_meinung
1785939864195592599,-1,-1_amp_deutschland_afd_handeln
1870868848054079792,16,16_joke_don_that_mem
1734315981378314443,-1,-1_amp_deutschland_afd_handeln
1883824412996010013,1,1_israel_hamas_gaza_israelisch
1731782052633104739,7,7_community_notes_tweet_note
1834885398071312733,-1,-1_amp_deutschland_afd_handeln
1734157321591202194,-1,-1_amp_deutschland_afd_handeln
1763956168047645143,-1,-1_amp_deutschland_afd_handeln
1767261763186172302,2,2_russland_ukraine_ukrain_russisch
1775527880375574695,0,0_post_kommentar_anmerkung_meinung
1796605248108134500,-1,-1_amp_deutschland_afd_handeln
1800620774853595221,2,2_russland_ukraine_ukrain_russisch
1801216698248265916,2,2_russland_ukraine_ukrain_russisch
1802646121010835769,6,6_internet_art_stgb_grundgesetz
1813182203188097485,0,0_post_kommentar_anmerkung_meinung
1770167630588166360,2,2_russland_ukraine_ukrain_russisch
1802423333532606805,0,0_post_kommentar_anmerkung_meinung
1808227752379556065,4,4_politisch_polizei_politiker_politik
1823392479866958183,-1,-1_amp_deutschland_afd_handeln
1823690138964185123,-1,-1_amp_deutschland_afd_handeln
1852680558213554370,7,7_community_notes_tweet_note
1707480969408582003,0,0_post_kommentar_anmerkung_meinung
1707482240614080958,11,11_auto_tesla_verbrenner_fahrzeug
1707484831200788540,6,6_internet_art_stgb_grundgesetz
1709843693933375577,2,2_russland_ukraine_ukrain_russisch
1808730880673992948,14,14_euro_milliarde_million_kosten
1878951513382346844,-1,-1_amp_deutschland_afd_handeln
1798306346405622165,1,1_israel_hamas_gaza_israelisch
1834956693177840018,-1,-1_amp_deutschland_afd_handeln
1887989519229600031,3,3_video_zeigen_sehen_videos
1821843291886792802,-1,-1_amp_deutschland_afd_handeln
1824385577115844944,-1,-1_amp_deutschland_afd_handeln
1835262519461704141,-1,-1_amp_deutschland_afd_handeln
1837825945626952131,-1,-1_amp_deutschland_afd_handeln
1711599318312878447,-1,-1_amp_deutschland_afd_handeln
1715731004986433713,-1,-1_amp_deutschland_afd_handeln
1718552689552806174,-1,-1_amp_deutschland_afd_handeln
1791126712228409533,-1,-1_amp_deutschland_afd_handeln
1873689906813317444,8,8_foto_bild_fake_bergamo
1802652149815370077,2,2_russland_ukraine_ukrain_russisch
1802659611620631037,2,2_russland_ukraine_ukrain_russisch
1876162024155062575,-1,-1_amp_deutschland_afd_handeln
1878296669856354338,10,10_satire_account_offensichtlich_handeln
1887863092429877333,-1,-1_amp_deutschland_afd_handeln
1738198962123751835,2,2_russland_ukraine_ukrain_russisch
1745133096985342226,-1,-1_amp_deutschland_afd_handeln
1750621010842247552,-1,-1_amp_deutschland_afd_handeln
1794089118319734925,3,3_video_zeigen_sehen_videos
1865738110560084264,-1,-1_amp_deutschland_afd_handeln
1865792811007668290,9,9_frau_khelif_biologisch_gender
1689654751250760180,0,0_post_kommentar_anmerkung_meinung
1703733763048456542,0,0_post_kommentar_anmerkung_meinung
1749512648230682738,-1,-1_amp_deutschland_afd_handeln
1771796980328513785,1,1_israel_hamas_gaza_israelisch
1874033193713647989,-1,-1_amp_deutschland_afd_handeln
1714153435908493617,1,1_israel_hamas_gaza_israelisch
1727633647044296849,10,10_satire_account_offensichtlich_handeln
1777600720784531682,-1,-1_amp_deutschland_afd_handeln
1857890303501545732,5,5_covid_impfung_corona_studie
1864175753182474333,0,0_post_kommentar_anmerkung_meinung
1864672224038273274,-1,-1_amp_deutschland_afd_handeln
1855264531313803267,-1,-1_amp_deutschland_afd_handeln
1857801643275833490,1,1_israel_hamas_gaza_israelisch
1693691117647122603,4,4_politisch_polizei_politiker_politik
1699096375621824913,2,2_russland_ukraine_ukrain_russisch
1685711645383802880,-1,-1_amp_deutschland_afd_handeln
1689535168300589297,-1,-1_amp_deutschland_afd_handeln
1699469423495561384,0,0_post_kommentar_anmerkung_meinung
1740416086208602625,10,10_satire_account_offensichtlich_handeln
1732068539022872619,7,7_community_notes_tweet_note
1742823703342088237,8,8_foto_bild_fake_bergamo
1715094632889978893,-1,-1_amp_deutschland_afd_handeln
1717774276005187742,-1,-1_amp_deutschland_afd_handeln
1735570723790327919,-1,-1_amp_deutschland_afd_handeln
1721068922546294979,1,1_israel_hamas_gaza_israelisch
1762074808857104488,6,6_internet_art_stgb_grundgesetz
1845005697420775861,-1,-1_amp_deutschland_afd_handeln
1845702416051675319,5,5_covid_impfung_corona_studie
1871091489163366837,0,0_post_kommentar_anmerkung_meinung
1806725397423501754,0,0_post_kommentar_anmerkung_meinung
1806731491348722115,2,2_russland_ukraine_ukrain_russisch
1806735132776100005,-1,-1_amp_deutschland_afd_handeln
1806743152813891986,4,4_politisch_polizei_politiker_politik
1807379425970757950,5,5_covid_impfung_corona_studie
1809913977259852210,14,14_euro_milliarde_million_kosten
1810985131626189119,-1,-1_amp_deutschland_afd_handeln
1825431221100257577,-1,-1_amp_deutschland_afd_handeln
1827945611108262004,-1,-1_amp_deutschland_afd_handeln
1827950406837612604,-1,-1_amp_deutschland_afd_handeln
1827954289756541411,-1,-1_amp_deutschland_afd_handeln
1828036278505427206,-1,-1_amp_deutschland_afd_handeln
1828735243613815272,-1,-1_amp_deutschland_afd_handeln
1833165331210129830,-1,-1_amp_deutschland_afd_handeln
1834583586290180125,6,6_internet_art_stgb_grundgesetz
1855236502508257642,6,6_internet_art_stgb_grundgesetz
1855238068371935382,6,6_internet_art_stgb_grundgesetz
1855238344331985104,6,6_internet_art_stgb_grundgesetz
1870035579443798247,-1,-1_amp_deutschland_afd_handeln
1802674477387452652,7,7_community_notes_tweet_note
1867293926937571670,-1,-1_amp_deutschland_afd_handeln
1804346945973977320,3,3_video_zeigen_sehen_videos
1886524277152772380,0,0_post_kommentar_anmerkung_meinung
1692646727008833924,10,10_satire_account_offensichtlich_handeln
1694959449989939279,9,9_frau_khelif_biologisch_gender
1728885744180060668,1,1_israel_hamas_gaza_israelisch
1830311820151988416,13,13_land_landtag_afd_geschaeftsordnung
1840379415898780088,1,1_israel_hamas_gaza_israelisch
1689429899138802078,-1,-1_amp_deutschland_afd_handeln
1720862948095140287,-1,-1_amp_deutschland_afd_handeln
1825893198134231491,-1,-1_amp_deutschland_afd_handeln
1849150189832904900,2,2_russland_ukraine_ukrain_russisch
1697878319004307915,-1,-1_amp_deutschland_afd_handeln
1703491042169798761,8,8_foto_bild_fake_bergamo
1703824995892220250,2,2_russland_ukraine_ukrain_russisch
1721227144783667592,1,1_israel_hamas_gaza_israelisch
1764886237796532389,-1,-1_amp_deutschland_afd_handeln
1780149241819591031,-1,-1_amp_deutschland_afd_handeln
1795555893569868136,-1,-1_amp_deutschland_afd_handeln
1806779472558829707,4,4_politisch_polizei_politiker_politik
1810676311267877304,-1,-1_amp_deutschland_afd_handeln
1811121218814161141,-1,-1_amp_deutschland_afd_handeln
1885367572876714481,-1,-1_amp_deutschland_afd_handeln
1887545913314279440,-1,-1_amp_deutschland_afd_handeln
1888894371417727209,0,0_post_kommentar_anmerkung_meinung
1812054029930832203,-1,-1_amp_deutschland_afd_handeln
1819285062900236586,11,11_auto_tesla_verbrenner_fahrzeug
1810369692844044307,-1,-1_amp_deutschland_afd_handeln
1824983723772711255,11,11_auto_tesla_verbrenner_fahrzeug
1685994533278879744,-1,-1_amp_deutschland_afd_handeln
1846600979203936436,-1,-1_amp_deutschland_afd_handeln
1763537100140335320,-1,-1_amp_deutschland_afd_handeln
1721258929840140350,1,1_israel_hamas_gaza_israelisch
1725840085969522931,3,3_video_zeigen_sehen_videos
1693331980543225867,11,11_auto_tesla_verbrenner_fahrzeug
1711512774277247182,-1,-1_amp_deutschland_afd_handeln
1720766573269385431,-1,-1_amp_deutschland_afd_handeln
1721528215296958761,1,1_israel_hamas_gaza_israelisch
1721791806768095355,1,1_israel_hamas_gaza_israelisch
1732418473047822359,7,7_community_notes_tweet_note
1737209381014376595,-1,-1_amp_deutschland_afd_handeln
1737302166136631484,-1,-1_amp_deutschland_afd_handeln
1738531826656838106,8,8_foto_bild_fake_bergamo
1741797928627294306,-1,-1_amp_deutschland_afd_handeln
1747692616894877818,3,3_video_zeigen_sehen_videos
1758852592631701526,9,9_frau_khelif_biologisch_gender
1687125149328285696,-1,-1_amp_deutschland_afd_handeln
1692045720721748259,-1,-1_amp_deutschland_afd_handeln
1692161363383120326,-1,-1_amp_deutschland_afd_handeln
1693509854470574419,0,0_post_kommentar_anmerkung_meinung
1693848367019782510,11,11_auto_tesla_verbrenner_fahrzeug
1694036097163043079,-1,-1_amp_deutschland_afd_handeln
1694036260497621429,-1,-1_amp_deutschland_afd_handeln
1698336751855583639,-1,-1_amp_deutschland_afd_handeln
1699125556040671259,1,1_israel_hamas_gaza_israelisch
1718165980847734970,11,11_auto_tesla_verbrenner_fahrzeug
1721610662063820945,4,4_politisch_polizei_politiker_politik
1722989231188889614,-1,-1_amp_deutschland_afd_handeln
1733463048000573668,-1,-1_amp_deutschland_afd_handeln
1740668877737021667,10,10_satire_account_offensichtlich_handeln
1750198610942132572,-1,-1_amp_deutschland_afd_handeln
1778753567525945689,4,4_politisch_polizei_politiker_politik
1786001430387511404,-1,-1_amp_deutschland_afd_handeln
1810437692741550109,15,15_climate_temperaturen_global_change
1810442095209157051,1,1_israel_hamas_gaza_israelisch
1876736945545720231,11,11_auto_tesla_verbrenner_fahrzeug
1727105012965245399,-1,-1_amp_deutschland_afd_handeln
1746192288118649135,9,9_frau_khelif_biologisch_gender
1878369708594078185,16,16_joke_don_that_mem
1879190803693642050,-1,-1_amp_deutschland_afd_handeln
1883185972629692898,-1,-1_amp_deutschland_afd_handeln
1848270376905662851,3,3_video_zeigen_sehen_videos
1881129368547737643,10,10_satire_account_offensichtlich_handeln
1718625593128829249,3,3_video_zeigen_sehen_videos
1720455998966472714,-1,-1_amp_deutschland_afd_handeln
1721825894216470637,3,3_video_zeigen_sehen_videos
1730142772441555168,-1,-1_amp_deutschland_afd_handeln
1749740142019924427,-1,-1_amp_deutschland_afd_handeln
1855019161413419239,0,0_post_kommentar_anmerkung_meinung
1808433744639832121,-1,-1_amp_deutschland_afd_handeln
1694388749503701263,0,0_post_kommentar_anmerkung_meinung
1787700597849809171,-1,-1_amp_deutschland_afd_handeln
1799312099102855473,0,0_post_kommentar_anmerkung_meinung
1825795136606916808,-1,-1_amp_deutschland_afd_handeln
1825827191990505720,-1,-1_amp_deutschland_afd_handeln
1825866119556575525,0,0_post_kommentar_anmerkung_meinung
1826484574701904113,-1,-1_amp_deutschland_afd_handeln
1826487012376924270,0,0_post_kommentar_anmerkung_meinung
1828033891032064029,-1,-1_amp_deutschland_afd_handeln
1828783830271918533,-1,-1_amp_deutschland_afd_handeln
1830470653784297979,10,10_satire_account_offensichtlich_handeln
1834229275236433977,-1,-1_amp_deutschland_afd_handeln
1836396530191753300,0,0_post_kommentar_anmerkung_meinung
1836414850991288786,14,14_euro_milliarde_million_kosten
1887484998741115016,-1,-1_amp_deutschland_afd_handeln
1892216655448801607,-1,-1_amp_deutschland_afd_handeln
1770371841925804171,-1,-1_amp_deutschland_afd_handeln
1770372170385875051,-1,-1_amp_deutschland_afd_handeln
1770374324798562694,5,5_covid_impfung_corona_studie
1770752114207109521,-1,-1_amp_deutschland_afd_handeln
1669966473597530112,-1,-1_amp_deutschland_afd_handeln
1675435193681756162,9,9_frau_khelif_biologisch_gender
1677772571788361729,1,1_israel_hamas_gaza_israelisch
1678756786529251328,-1,-1_amp_deutschland_afd_handeln
1678758457628049414,0,0_post_kommentar_anmerkung_meinung
1679226780270436360,1,1_israel_hamas_gaza_israelisch
1749914306903187677,-1,-1_amp_deutschland_afd_handeln
1751737925383971288,-1,-1_amp_deutschland_afd_handeln
1770051103704392119,-1,-1_amp_deutschland_afd_handeln
1880606573715689874,0,0_post_kommentar_anmerkung_meinung
1687450059003064320,9,9_frau_khelif_biologisch_gender
1750815695548354825,8,8_foto_bild_fake_bergamo
1833424232778219994,0,0_post_kommentar_anmerkung_meinung
1738778731580154355,8,8_foto_bild_fake_bergamo
1769417492433174553,14,14_euro_milliarde_million_kosten
1771249818658132044,-1,-1_amp_deutschland_afd_handeln
1772198438827934180,0,0_post_kommentar_anmerkung_meinung
1785718183669764425,5,5_covid_impfung_corona_studie
1738289653801783456,-1,-1_amp_deutschland_afd_handeln
1745296157192896903,9,9_frau_khelif_biologisch_gender
1749369425482969295,0,0_post_kommentar_anmerkung_meinung
1752862293694558550,-1,-1_amp_deutschland_afd_handeln
1759568891305488724,-1,-1_amp_deutschland_afd_handeln
1760644143259254868,-1,-1_amp_deutschland_afd_handeln
1769323280446419394,-1,-1_amp_deutschland_afd_handeln
1772934571165680033,-1,-1_amp_deutschland_afd_handeln
1775137820052439211,-1,-1_amp_deutschland_afd_handeln
1821154141168701885,-1,-1_amp_deutschland_afd_handeln
1852724276564004968,-1,-1_amp_deutschland_afd_handeln
1864048053142909324,-1,-1_amp_deutschland_afd_handeln
1873030472629964910,-1,-1_amp_deutschland_afd_handeln
1708931826859868412,8,8_foto_bild_fake_bergamo
1722146640893551052,-1,-1_amp_deutschland_afd_handeln
1746575333053071406,-1,-1_amp_deutschland_afd_handeln
1816821919682887903,-1,-1_amp_deutschland_afd_handeln
1733442688484102210,-1,-1_amp_deutschland_afd_handeln
1777432992136180139,2,2_russland_ukraine_ukrain_russisch
1777433131806605488,2,2_russland_ukraine_ukrain_russisch
1777433306562224245,2,2_russland_ukraine_ukrain_russisch
1777433432223617216,2,2_russland_ukraine_ukrain_russisch
1814936197967278254,6,6_internet_art_stgb_grundgesetz
1854518862777094621,-1,-1_amp_deutschland_afd_handeln
1879889627521098235,-1,-1_amp_deutschland_afd_handeln
1892969864454672543,5,5_covid_impfung_corona_studie
1854404114580471849,-1,-1_amp_deutschland_afd_handeln
1861370139318292518,0,0_post_kommentar_anmerkung_meinung
1773343808811323465,7,7_community_notes_tweet_note
1716546505861918977,-1,-1_amp_deutschland_afd_handeln
1770391317085876586,-1,-1_amp_deutschland_afd_handeln
1856268281763553624,2,2_russland_ukraine_ukrain_russisch
1878508145238032807,-1,-1_amp_deutschland_afd_handeln
1819100349170393191,5,5_covid_impfung_corona_studie
1820032075858063541,12,12_migration_migrant_migrationshintergrund_illegal
1844597772491817127,-1,-1_amp_deutschland_afd_handeln
1878855989320966285,4,4_politisch_polizei_politiker_politik
1696764733439799365,-1,-1_amp_deutschland_afd_handeln
1698939582786515298,15,15_climate_temperaturen_global_change
1707793397702971906,-1,-1_amp_deutschland_afd_handeln
1712685846971728281,1,1_israel_hamas_gaza_israelisch
1730824404991451645,0,0_post_kommentar_anmerkung_meinung
1762709846833455581,-1,-1_amp_deutschland_afd_handeln
1767133943936045161,-1,-1_amp_deutschland_afd_handeln
1832121863478374586,13,13_land_landtag_afd_geschaeftsordnung
1836053817810415649,-1,-1_amp_deutschland_afd_handeln
1837400734616227895,-1,-1_amp_deutschland_afd_handeln
1841063602217705592,-1,-1_amp_deutschland_afd_handeln
1844232342480592968,-1,-1_amp_deutschland_afd_handeln
1881739655831261586,-1,-1_amp_deutschland_afd_handeln
1879261390164103284,-1,-1_amp_deutschland_afd_handeln
1673794219398381569,3,3_video_zeigen_sehen_videos
1676912625786007554,-1,-1_amp_deutschland_afd_handeln
1683383755661033472,-1,-1_amp_deutschland_afd_handeln
1686514812317003776,4,4_politisch_polizei_politiker_politik
1687044021531676672,2,2_russland_ukraine_ukrain_russisch
1694765097665572998,0,0_post_kommentar_anmerkung_meinung
1670806033059438600,10,10_satire_account_offensichtlich_handeln
1689224939809775771,-1,-1_amp_deutschland_afd_handeln
1744034996329795817,-1,-1_amp_deutschland_afd_handeln
1750151480927990003,0,0_post_kommentar_anmerkung_meinung
1752638607079116894,-1,-1_amp_deutschland_afd_handeln
1787196933250891923,2,2_russland_ukraine_ukrain_russisch
1816795770735018152,-1,-1_amp_deutschland_afd_handeln
1816796703892140155,-1,-1_amp_deutschland_afd_handeln
1816796810570084465,-1,-1_amp_deutschland_afd_handeln
1816796966229086265,-1,-1_amp_deutschland_afd_handeln
1816797091932348620,-1,-1_amp_deutschland_afd_handeln
1817302258352353778,-1,-1_amp_deutschland_afd_handeln
1817306044856480161,-1,-1_amp_deutschland_afd_handeln
1817310708301746241,3,3_video_zeigen_sehen_videos
1830255274034086103,1,1_israel_hamas_gaza_israelisch
1797917042663702801,-1,-1_amp_deutschland_afd_handeln
1692209764669755781,0,0_post_kommentar_anmerkung_meinung
1692253679796007423,3,3_video_zeigen_sehen_videos
1846114302559744337,-1,-1_amp_deutschland_afd_handeln
1846652546317950983,7,7_community_notes_tweet_note
1854600555953291445,-1,-1_amp_deutschland_afd_handeln
1868294990046109894,6,6_internet_art_stgb_grundgesetz
1870485761105260862,1,1_israel_hamas_gaza_israelisch
1870571056584708212,-1,-1_amp_deutschland_afd_handeln
1870909136222953763,1,1_israel_hamas_gaza_israelisch
1874222627554025848,3,3_video_zeigen_sehen_videos
1691935535210627443,4,4_politisch_polizei_politiker_politik
1691936385349918788,-1,-1_amp_deutschland_afd_handeln
1694639858252194224,-1,-1_amp_deutschland_afd_handeln
1694640218102468648,0,0_post_kommentar_anmerkung_meinung
1731276322406638048,-1,-1_amp_deutschland_afd_handeln
1732721865062244412,-1,-1_amp_deutschland_afd_handeln
1802108953637105903,-1,-1_amp_deutschland_afd_handeln
1808985740702806488,10,10_satire_account_offensichtlich_handeln
1868792364795387920,-1,-1_amp_deutschland_afd_handeln
1868956989390225824,-1,-1_amp_deutschland_afd_handeln
1737871903501557935,10,10_satire_account_offensichtlich_handeln
1761404934287757546,-1,-1_amp_deutschland_afd_handeln
1799617172085313797,16,16_joke_don_that_mem
1716171515027238954,4,4_politisch_polizei_politiker_politik
1719384093664694292,1,1_israel_hamas_gaza_israelisch
1725856981754274011,0,0_post_kommentar_anmerkung_meinung
1728043314316718192,0,0_post_kommentar_anmerkung_meinung
1729436663615541544,-1,-1_amp_deutschland_afd_handeln
1733459622567063924,0,0_post_kommentar_anmerkung_meinung
1669211945545658368,9,9_frau_khelif_biologisch_gender
1790778870716641355,13,13_land_landtag_afd_geschaeftsordnung
1805873126971990289,-1,-1_amp_deutschland_afd_handeln
1808217473159946282,-1,-1_amp_deutschland_afd_handeln
1808441303362929080,6,6_internet_art_stgb_grundgesetz
1808491599678087384,-1,-1_amp_deutschland_afd_handeln
1808561152881725566,-1,-1_amp_deutschland_afd_handeln
1810243798158488027,0,0_post_kommentar_anmerkung_meinung
1811369902785106427,-1,-1_amp_deutschland_afd_handeln
1820486891533488230,9,9_frau_khelif_biologisch_gender
1891151786481692703,0,0_post_kommentar_anmerkung_meinung
1891377644408582641,14,14_euro_milliarde_million_kosten
1891480500419666217,-1,-1_amp_deutschland_afd_handeln
1785209276597743743,2,2_russland_ukraine_ukrain_russisch
1786405381763170310,3,3_video_zeigen_sehen_videos
1790781053428170868,0,0_post_kommentar_anmerkung_meinung
1821766604440363321,-1,-1_amp_deutschland_afd_handeln
1841335966658662417,-1,-1_amp_deutschland_afd_handeln
1776287124918030725,-1,-1_amp_deutschland_afd_handeln
1777586073025061328,1,1_israel_hamas_gaza_israelisch
1790104727549526361,-1,-1_amp_deutschland_afd_handeln
1827124030383530486,-1,-1_amp_deutschland_afd_handeln
1859720715286741356,1,1_israel_hamas_gaza_israelisch
1886184232810107200,-1,-1_amp_deutschland_afd_handeln
1887687583049695444,-1,-1_amp_deutschland_afd_handeln
1891167759460975080,-1,-1_amp_deutschland_afd_handeln
1874849385126744067,-1,-1_amp_deutschland_afd_handeln
1868362599684837463,-1,-1_amp_deutschland_afd_handeln
1888358193325031698,16,16_joke_don_that_mem
1684975106655756288,-1,-1_amp_deutschland_afd_handeln
1689537028621287900,2,2_russland_ukraine_ukrain_russisch
1728357922038571222,1,1_israel_hamas_gaza_israelisch
1728444163232805244,-1,-1_amp_deutschland_afd_handeln
1728506066395173026,4,4_politisch_polizei_politiker_politik
1728891336953065656,-1,-1_amp_deutschland_afd_handeln
1731419167910215839,1,1_israel_hamas_gaza_israelisch
1731799285237178446,1,1_israel_hamas_gaza_israelisch
1731912192595775719,-1,-1_amp_deutschland_afd_handeln
1732872870018048386,1,1_israel_hamas_gaza_israelisch
1733159612092756039,-1,-1_amp_deutschland_afd_handeln
1733167473443123322,-1,-1_amp_deutschland_afd_handeln
1733170714264358916,-1,-1_amp_deutschland_afd_handeln
1733509983055007987,-1,-1_amp_deutschland_afd_handeln
1733583638195757566,2,2_russland_ukraine_ukrain_russisch
1733799113118949467,1,1_israel_hamas_gaza_israelisch
1733959091901366520,-1,-1_amp_deutschland_afd_handeln
1734108161294934170,-1,-1_amp_deutschland_afd_handeln
1734156970150514989,1,1_israel_hamas_gaza_israelisch
1734263982628708480,-1,-1_amp_deutschland_afd_handeln
1734648849048768660,1,1_israel_hamas_gaza_israelisch
1735678967984591255,6,6_internet_art_stgb_grundgesetz
1736192617560317999,9,9_frau_khelif_biologisch_gender
1737076280741261650,1,1_israel_hamas_gaza_israelisch
1737157043117523082,3,3_video_zeigen_sehen_videos
1737485839657992548,1,1_israel_hamas_gaza_israelisch
1738140640158851473,1,1_israel_hamas_gaza_israelisch
1738263740426985590,1,1_israel_hamas_gaza_israelisch
1738380912780361964,-1,-1_amp_deutschland_afd_handeln
1738717772824072702,-1,-1_amp_deutschland_afd_handeln
1738720924172501431,1,1_israel_hamas_gaza_israelisch
1738928428219261426,8,8_foto_bild_fake_bergamo
1739055153955709195,1,1_israel_hamas_gaza_israelisch
1739061127571480792,1,1_israel_hamas_gaza_israelisch
1739202498768871675,8,8_foto_bild_fake_bergamo
1739320684432519275,-1,-1_amp_deutschland_afd_handeln
1740830924877475842,-1,-1_amp_deutschland_afd_handeln
1743800032388587957,-1,-1_amp_deutschland_afd_handeln
1744029473161334868,-1,-1_amp_deutschland_afd_handeln
1744055458271314070,1,1_israel_hamas_gaza_israelisch
1744426846370898228,-1,-1_amp_deutschland_afd_handeln
1744434130073296905,-1,-1_amp_deutschland_afd_handeln
1744762580126597602,0,0_post_kommentar_anmerkung_meinung
1746252624771367261,1,1_israel_hamas_gaza_israelisch
1747410606779461828,1,1_israel_hamas_gaza_israelisch
1747435001606545908,1,1_israel_hamas_gaza_israelisch
1749661732971155551,8,8_foto_bild_fake_bergamo
1749662025251242095,8,8_foto_bild_fake_bergamo
1750934850909929643,3,3_video_zeigen_sehen_videos
1804869518251921858,0,0_post_kommentar_anmerkung_meinung
1804886100336353508,-1,-1_amp_deutschland_afd_handeln
1816658287854571814,8,8_foto_bild_fake_bergamo
1818376539953910157,-1,-1_amp_deutschland_afd_handeln
1818591216096653619,-1,-1_amp_deutschland_afd_handeln
1819697001837027337,-1,-1_amp_deutschland_afd_handeln
1821490492246220915,-1,-1_amp_deutschland_afd_handeln
1824824165074936011,1,1_israel_hamas_gaza_israelisch
1824931309631762874,3,3_video_zeigen_sehen_videos
1827119258771288125,-1,-1_amp_deutschland_afd_handeln
1827298153193992580,-1,-1_amp_deutschland_afd_handeln
1827665720970227838,-1,-1_amp_deutschland_afd_handeln
1828169055347659040,2,2_russland_ukraine_ukrain_russisch
1829510518983229836,3,3_video_zeigen_sehen_videos
1829588397943632275,1,1_israel_hamas_gaza_israelisch
1830238189186949534,7,7_community_notes_tweet_note
1830635227728826779,3,3_video_zeigen_sehen_videos
1833208113413165183,-1,-1_amp_deutschland_afd_handeln
1834248816444256580,-1,-1_amp_deutschland_afd_handeln
1836321899426820264,1,1_israel_hamas_gaza_israelisch
1836340931936547253,8,8_foto_bild_fake_bergamo
1836343110437118383,-1,-1_amp_deutschland_afd_handeln
1837228158279708819,12,12_migration_migrant_migrationshintergrund_illegal
1838245742571385145,1,1_israel_hamas_gaza_israelisch
1838325800933953571,13,13_land_landtag_afd_geschaeftsordnung
